location,time,cases,deaths
USA-NJ,2020-03-10,15,1
USA-NJ,2020-03-11,23,1
USA-NJ,2020-03-12,29,1
USA-OR,2020-03-18,75,3
USA-OR,2020-03-19,88,3
USA-OR,2020-03-20,114,3
USA-OR,2020-03-21,137,4
USA-OR,2020-03-22,161,4
USA-OR,2020-03-23,191,5
USA-OR,2020-03-24,209,8
USA-OR,2020-03-25,266,10
USA-IL,2020-03-22,759,6
USA-IL,2020-03-23,1285,12
USA-PA,2020-03-18,133,1
USA-PA,2020-03-19,185,1
USA-PA,2020-03-20,268,1
USA-PA,2020-03-21,2,2
USA-PA,2020-03-22,2,2
USA-PA,2020-03-23,6,6
USA-PA,2020-03-24,7,7
USA-PA,2020-03-25,11,11
USA-SC,2020-03-16,33,1
USA-SC,2020-03-17,47,1
USA-SC,2020-03-18,47,1
USA-SC,2020-03-19,60,1
USA-SC,2020-03-20,81,1
USA-SC,2020-03-21,173,3
USA-SC,2020-03-22,195,3
USA-SC,2020-03-23,298,5
USA-SC,2020-03-24,342,7
USA-SC,2020-03-25,342,7
USA-IN,2020-03-16,24,1
USA-IN,2020-03-17,30,2
USA-IN,2020-03-18,39,2
USA-IN,2020-03-19,56,2
USA-IN,2020-03-20,79,3
USA-IN,2020-03-21,126,4
USA-IN,2020-03-22,201,6
USA-IN,2020-03-23,259,7
USA-IN,2020-03-24,365,12
USA-IN,2020-03-25,477,14
USA-KY,2020-03-16,21,1
USA-KY,2020-03-17,26,1
USA-KY,2020-03-18,27,1
USA-KY,2020-03-19,35,1
USA-KY,2020-03-20,47,1
USA-KY,2020-03-21,77,3
USA-KY,2020-03-22,79,3
USA-KY,2020-03-23,118,4
USA-KY,2020-03-24,155,4
USA-KY,2020-03-25,195,5
USA-NV,2020-03-16,45,1
USA-NV,2020-03-17,56,1
USA-NV,2020-03-18,55,1
USA-NV,2020-03-19,95,1
USA-NV,2020-03-20,109,1
USA-NV,2020-03-21,124,2
USA-NV,2020-03-22,190,2
USA-NV,2020-03-23,245,4
USA-NV,2020-03-24,278,4
USA-NV,2020-03-25,321,6
USA-CT,2020-03-20,194,3
USA-CT,2020-03-21,194,4
USA-CT,2020-03-22,327,8
USA-CT,2020-03-23,415,10
USA-CT,2020-03-24,618,12
USA-CT,2020-03-25,875,19
USA-HI,2020-03-24,70,1
USA-OK,2020-03-19,44,1
USA-KS,2020-03-13,5,1
USA-KS,2020-03-14,8,1
USA-KS,2020-03-15,8,1
USA-KS,2020-03-16,11,1
USA-KS,2020-03-17,18,1
USA-KS,2020-03-18,18,1
USA-KS,2020-03-19,34,1
USA-KS,2020-03-20,44,1
USA-KS,2020-03-21,55,2
USA-KS,2020-03-22,55,2
USA-LA,2020-03-17,196,4
USA-LA,2020-03-18,280,7
USA-LA,2020-03-19,392,10
USA-LA,2020-03-20,537,14
USA-LA,2020-03-21,763,20
USA-LA,2020-03-22,837,20
USA-LA,2020-03-23,1172,34
USA-LA,2020-03-24,1388,46
USA-LA,2020-03-25,1795,65
USA-MO,2020-03-19,24,1
USA-VT,2020-03-20,29,2
USA-VT,2020-03-21,29,2
USA-VT,2020-03-22,49,2
USA-VT,2020-03-23,75,5
USA-VT,2020-03-24,95,7
USA-VT,2020-03-25,123,8
USA-AR,2020-03-24,232,2
USA-AR,2020-03-25,308,2
USA-MI,2020-03-19,336,3
USA-MI,2020-03-20,549,3
USA-MI,2020-03-21,787,5
USA-MI,2020-03-22,1035,8
USA-MI,2020-03-23,1328,15
USA-MI,2020-03-24,1791,24
USA-MI,2020-03-25,2292,43
USA-MS,2020-03-20,80,1
USA-MS,2020-03-21,140,1
USA-MS,2020-03-22,207,1
USA-MS,2020-03-23,249,1
USA-MS,2020-03-24,320,1
USA-MS,2020-03-25,377,5
USA-NM,2020-03-25,112,1
USA-SD,2020-03-11,8,1
USA-SD,2020-03-12,8,1
USA-SD,2020-03-13,8,1
CHN-Hubei,2020-01-22,444,17
CHN-Hubei,2020-01-23,444,17
CHN-Hubei,2020-01-24,549,24
CHN-Hubei,2020-01-25,761,40
CHN-Hubei,2020-01-26,1058,52
CHN-Hubei,2020-01-27,1423,76
CHN-Hubei,2020-01-28,3554,125
CHN-Hubei,2020-01-29,3554,125
CHN-Hubei,2020-01-30,4903,162
CHN-Hubei,2020-01-31,5806,204
CHN-Hubei,2020-02-01,7153,249
CHN-Hubei,2020-02-02,11177,350
CHN-Hubei,2020-02-03,13522,414
CHN-Hubei,2020-02-04,16678,479
CHN-Hubei,2020-02-05,19665,549
CHN-Hubei,2020-02-06,22112,618
CHN-Hubei,2020-02-07,24953,699
CHN-Hubei,2020-02-08,27100,780
CHN-Hubei,2020-02-09,29631,871
CHN-Hubei,2020-02-10,31728,974
CHN-Hubei,2020-02-11,33366,1068
CHN-Hubei,2020-02-12,33366,1068
CHN-Hubei,2020-02-13,48206,1310
CHN-Hubei,2020-02-14,54406,1457
CHN-Hubei,2020-02-15,56249,1596
CHN-Hubei,2020-02-16,58182,1696
CHN-Hubei,2020-02-17,59989,1789
CHN-Hubei,2020-02-18,61682,1921
CHN-Hubei,2020-02-19,62031,2029
CHN-Hubei,2020-02-20,62442,2144
CHN-Hubei,2020-02-21,62662,2144
CHN-Hubei,2020-02-22,64084,2346
CHN-Hubei,2020-02-23,64084,2346
CHN-Hubei,2020-02-24,64287,2495
CHN-Hubei,2020-02-25,64786,2563
CHN-Hubei,2020-02-26,65187,2615
CHN-Hubei,2020-02-27,65596,2641
CHN-Hubei,2020-02-28,65914,2682
CHN-Hubei,2020-02-29,66337,2727
CHN-Hubei,2020-03-01,66907,2761
CHN-Hubei,2020-03-02,67103,2803
CHN-Hubei,2020-03-03,67217,2835
CHN-Hubei,2020-03-04,67332,2871
CHN-Hubei,2020-03-05,67466,2902
CHN-Hubei,2020-03-06,67592,2931
CHN-Hubei,2020-03-07,67666,2959
CHN-Hubei,2020-03-08,67707,2986
CHN-Hubei,2020-03-09,67743,3008
CHN-Hubei,2020-03-10,67760,3024
CHN-Hubei,2020-03-11,67773,3046
CHN-Hubei,2020-03-12,67781,3056
CHN-Hubei,2020-03-13,67786,3062
CHN-Hubei,2020-03-14,67790,3075
CHN-Hubei,2020-03-15,67794,3085
CHN-Hubei,2020-03-16,67798,3099
CHN-Hubei,2020-03-17,67799,3111
CHN-Hubei,2020-03-18,67800,3122
CHN-Hubei,2020-03-19,67800,3130
CHN-Hubei,2020-03-20,67800,3133
CHN-Hubei,2020-03-21,67800,3139
CHN-Hubei,2020-03-22,67800,3144
CHN-Hubei,2020-03-23,67800,3153
CHN-Hubei,2020-03-24,67801,3160
CHN-Hubei,2020-03-25,67801,3163
CHN-Guangdong,2020-02-07,1034,1
CHN-Guangdong,2020-02-08,1095,1
CHN-Guangdong,2020-02-09,1131,1
CHN-Guangdong,2020-02-10,1159,1
CHN-Guangdong,2020-02-11,1177,1
CHN-Guangdong,2020-02-12,1219,1
CHN-Guangdong,2020-02-13,1241,2
CHN-Guangdong,2020-02-14,1261,2
CHN-Guangdong,2020-02-15,1294,2
CHN-Guangdong,2020-02-16,1316,2
CHN-Guangdong,2020-02-17,1322,4
CHN-Guangdong,2020-02-18,1328,4
CHN-Guangdong,2020-02-19,1331,5
CHN-Guangdong,2020-02-20,1332,5
CHN-Guangdong,2020-02-21,1333,5
CHN-Guangdong,2020-02-22,1339,5
CHN-Guangdong,2020-02-23,1342,6
CHN-Guangdong,2020-02-24,1345,6
CHN-Guangdong,2020-02-25,1347,7
CHN-Guangdong,2020-02-26,1347,7
CHN-Guangdong,2020-02-27,1347,7
CHN-Guangdong,2020-02-28,1348,7
CHN-Guangdong,2020-02-29,1349,7
CHN-Guangdong,2020-03-01,1349,7
CHN-Guangdong,2020-03-02,1350,7
CHN-Guangdong,2020-03-03,1350,7
CHN-Guangdong,2020-03-04,1350,7
CHN-Guangdong,2020-03-05,1351,7
CHN-Guangdong,2020-03-06,1352,7
CHN-Guangdong,2020-03-07,1352,7
CHN-Guangdong,2020-03-08,1352,7
CHN-Guangdong,2020-03-09,1352,8
CHN-Guangdong,2020-03-10,1353,8
CHN-Guangdong,2020-03-11,1356,8
CHN-Guangdong,2020-03-12,1356,8
CHN-Guangdong,2020-03-13,1356,8
CHN-Guangdong,2020-03-14,1356,8
CHN-Guangdong,2020-03-15,1360,8
CHN-Guangdong,2020-03-16,1361,8
CHN-Guangdong,2020-03-17,1364,8
CHN-Guangdong,2020-03-18,1370,8
CHN-Guangdong,2020-03-19,1378,8
CHN-Guangdong,2020-03-20,1395,8
CHN-Guangdong,2020-03-21,1400,8
CHN-Guangdong,2020-03-22,1407,8
CHN-Guangdong,2020-03-23,1413,8
CHN-Guangdong,2020-03-24,1428,8
CHN-Guangdong,2020-03-25,1433,8
CHN-Henan,2020-01-26,83,1
CHN-Henan,2020-01-27,128,1
CHN-Henan,2020-01-28,168,1
CHN-Henan,2020-01-29,206,2
CHN-Henan,2020-01-30,278,2
CHN-Henan,2020-01-31,352,2
CHN-Henan,2020-02-01,422,2
CHN-Henan,2020-02-02,493,2
CHN-Henan,2020-02-03,566,2
CHN-Henan,2020-02-04,675,2
CHN-Henan,2020-02-05,764,2
CHN-Henan,2020-02-06,851,2
CHN-Henan,2020-02-07,914,3
CHN-Henan,2020-02-08,981,4
CHN-Henan,2020-02-09,1033,6
CHN-Henan,2020-02-10,1073,6
CHN-Henan,2020-02-11,1105,7
CHN-Henan,2020-02-12,1135,8
CHN-Henan,2020-02-13,1169,10
CHN-Henan,2020-02-14,1184,11
CHN-Henan,2020-02-15,1212,13
CHN-Henan,2020-02-16,1231,13
CHN-Henan,2020-02-17,1246,16
CHN-Henan,2020-02-18,1257,19
CHN-Henan,2020-02-19,1262,19
CHN-Henan,2020-02-20,1265,19
CHN-Henan,2020-02-21,1267,19
CHN-Henan,2020-02-22,1270,19
CHN-Henan,2020-02-23,1271,19
CHN-Henan,2020-02-24,1271,19
CHN-Henan,2020-02-25,1271,19
CHN-Henan,2020-02-26,1271,19
CHN-Henan,2020-02-27,1272,20
CHN-Henan,2020-02-28,1272,20
CHN-Henan,2020-02-29,1272,21
CHN-Henan,2020-03-01,1272,22
CHN-Henan,2020-03-02,1272,22
CHN-Henan,2020-03-03,1272,22
CHN-Henan,2020-03-04,1272,22
CHN-Henan,2020-03-05,1272,22
CHN-Henan,2020-03-06,1272,22
CHN-Henan,2020-03-07,1272,22
CHN-Henan,2020-03-08,1272,22
CHN-Henan,2020-03-09,1272,22
CHN-Henan,2020-03-10,1272,22
CHN-Henan,2020-03-11,1273,22
CHN-Henan,2020-03-12,1273,22
CHN-Henan,2020-03-13,1273,22
CHN-Henan,2020-03-14,1273,22
CHN-Henan,2020-03-15,1273,22
CHN-Henan,2020-03-16,1273,22
CHN-Henan,2020-03-17,1273,22
CHN-Henan,2020-03-18,1273,22
CHN-Henan,2020-03-19,1273,22
CHN-Henan,2020-03-20,1273,22
CHN-Henan,2020-03-21,1273,22
CHN-Henan,2020-03-22,1273,22
CHN-Henan,2020-03-23,1274,22
CHN-Henan,2020-03-24,1274,22
CHN-Henan,2020-03-25,1274,22
CHN-Zhejiang,2020-02-20,1175,1
CHN-Zhejiang,2020-02-21,1203,1
CHN-Zhejiang,2020-02-22,1205,1
CHN-Zhejiang,2020-02-23,1205,1
CHN-Zhejiang,2020-02-24,1205,1
CHN-Zhejiang,2020-02-25,1205,1
CHN-Zhejiang,2020-02-26,1205,1
CHN-Zhejiang,2020-02-27,1205,1
CHN-Zhejiang,2020-02-28,1205,1
CHN-Zhejiang,2020-02-29,1205,1
CHN-Zhejiang,2020-03-01,1205,1
CHN-Zhejiang,2020-03-02,1206,1
CHN-Zhejiang,2020-03-03,1213,1
CHN-Zhejiang,2020-03-04,1213,1
CHN-Zhejiang,2020-03-05,1215,1
CHN-Zhejiang,2020-03-06,1215,1
CHN-Zhejiang,2020-03-07,1215,1
CHN-Zhejiang,2020-03-08,1215,1
CHN-Zhejiang,2020-03-09,1215,1
CHN-Zhejiang,2020-03-10,1215,1
CHN-Zhejiang,2020-03-11,1215,1
CHN-Zhejiang,2020-03-12,1215,1
CHN-Zhejiang,2020-03-13,1215,1
CHN-Zhejiang,2020-03-14,1227,1
CHN-Zhejiang,2020-03-15,1231,1
CHN-Zhejiang,2020-03-16,1231,1
CHN-Zhejiang,2020-03-17,1232,1
CHN-Zhejiang,2020-03-18,1232,1
CHN-Zhejiang,2020-03-19,1233,1
CHN-Zhejiang,2020-03-20,1234,1
CHN-Zhejiang,2020-03-21,1236,1
CHN-Zhejiang,2020-03-22,1237,1
CHN-Zhejiang,2020-03-23,1238,1
CHN-Zhejiang,2020-03-24,1240,1
CHN-Zhejiang,2020-03-25,1241,1
CHN-Hunan,2020-02-08,803,1
CHN-Hunan,2020-02-09,838,1
CHN-Hunan,2020-02-10,879,1
CHN-Hunan,2020-02-11,912,1
CHN-Hunan,2020-02-12,946,2
CHN-Hunan,2020-02-13,968,2
CHN-Hunan,2020-02-14,988,2
CHN-Hunan,2020-02-15,1001,2
CHN-Hunan,2020-02-16,1004,3
CHN-Hunan,2020-02-17,1006,3
CHN-Hunan,2020-02-18,1007,4
CHN-Hunan,2020-02-19,1008,4
CHN-Hunan,2020-02-20,1010,4
CHN-Hunan,2020-02-21,1011,4
CHN-Hunan,2020-02-22,1013,4
CHN-Hunan,2020-02-23,1016,4
CHN-Hunan,2020-02-24,1016,4
CHN-Hunan,2020-02-25,1016,4
CHN-Hunan,2020-02-26,1016,4
CHN-Hunan,2020-02-27,1017,4
CHN-Hunan,2020-02-28,1017,4
CHN-Hunan,2020-02-29,1018,4
CHN-Hunan,2020-03-01,1018,4
CHN-Hunan,2020-03-02,1018,4
CHN-Hunan,2020-03-03,1018,4
CHN-Hunan,2020-03-04,1018,4
CHN-Hunan,2020-03-05,1018,4
CHN-Hunan,2020-03-06,1018,4
CHN-Hunan,2020-03-07,1018,4
CHN-Hunan,2020-03-08,1018,4
CHN-Hunan,2020-03-09,1018,4
CHN-Hunan,2020-03-10,1018,4
CHN-Hunan,2020-03-11,1018,4
CHN-Hunan,2020-03-12,1018,4
CHN-Hunan,2020-03-13,1018,4
CHN-Hunan,2020-03-14,1018,4
CHN-Hunan,2020-03-15,1018,4
CHN-Hunan,2020-03-16,1018,4
CHN-Hunan,2020-03-17,1018,4
CHN-Hunan,2020-03-18,1018,4
CHN-Hunan,2020-03-19,1018,4
CHN-Hunan,2020-03-20,1018,4
CHN-Hunan,2020-03-21,1018,4
CHN-Hunan,2020-03-22,1018,4
CHN-Hunan,2020-03-23,1018,4
CHN-Hunan,2020-03-24,1018,4
CHN-Hunan,2020-03-25,1018,4
CHN-Anhui,2020-02-09,779,1
CHN-Anhui,2020-02-10,830,3
CHN-Anhui,2020-02-11,860,4
CHN-Anhui,2020-02-12,889,4
CHN-Anhui,2020-02-13,910,5
CHN-Anhui,2020-02-14,934,6
CHN-Anhui,2020-02-15,950,6
CHN-Anhui,2020-02-16,962,6
CHN-Anhui,2020-02-17,973,6
CHN-Anhui,2020-02-18,982,6
CHN-Anhui,2020-02-19,986,6
CHN-Anhui,2020-02-20,987,6
CHN-Anhui,2020-02-21,988,6
CHN-Anhui,2020-02-22,989,6
CHN-Anhui,2020-02-23,989,6
CHN-Anhui,2020-02-24,989,6
CHN-Anhui,2020-02-25,989,6
CHN-Anhui,2020-02-26,989,6
CHN-Anhui,2020-02-27,989,6
CHN-Anhui,2020-02-28,990,6
CHN-Anhui,2020-02-29,990,6
CHN-Anhui,2020-03-01,990,6
CHN-Anhui,2020-03-02,990,6
CHN-Anhui,2020-03-03,990,6
CHN-Anhui,2020-03-04,990,6
CHN-Anhui,2020-03-05,990,6
CHN-Anhui,2020-03-06,990,6
CHN-Anhui,2020-03-07,990,6
CHN-Anhui,2020-03-08,990,6
CHN-Anhui,2020-03-09,990,6
CHN-Anhui,2020-03-10,990,6
CHN-Anhui,2020-03-11,990,6
CHN-Anhui,2020-03-12,990,6
CHN-Anhui,2020-03-13,990,6
CHN-Anhui,2020-03-14,990,6
CHN-Anhui,2020-03-15,990,6
CHN-Anhui,2020-03-16,990,6
CHN-Anhui,2020-03-17,990,6
CHN-Anhui,2020-03-18,990,6
CHN-Anhui,2020-03-19,990,6
CHN-Anhui,2020-03-20,990,6
CHN-Anhui,2020-03-21,990,6
CHN-Anhui,2020-03-22,990,6
CHN-Anhui,2020-03-23,990,6
CHN-Anhui,2020-03-24,990,6
CHN-Anhui,2020-03-25,990,6
CHN-Jiangxi,2020-02-10,771,1
CHN-Jiangxi,2020-02-11,804,1
CHN-Jiangxi,2020-02-12,844,1
CHN-Jiangxi,2020-02-13,872,1
CHN-Jiangxi,2020-02-14,900,1
CHN-Jiangxi,2020-02-15,913,1
CHN-Jiangxi,2020-02-16,925,1
CHN-Jiangxi,2020-02-17,930,1
CHN-Jiangxi,2020-02-18,933,1
CHN-Jiangxi,2020-02-19,934,1
CHN-Jiangxi,2020-02-20,934,1
CHN-Jiangxi,2020-02-21,934,1
CHN-Jiangxi,2020-02-22,934,1
CHN-Jiangxi,2020-02-23,934,1
CHN-Jiangxi,2020-02-24,934,1
CHN-Jiangxi,2020-02-25,934,1
CHN-Jiangxi,2020-02-26,934,1
CHN-Jiangxi,2020-02-27,934,1
CHN-Jiangxi,2020-02-28,935,1
CHN-Jiangxi,2020-02-29,935,1
CHN-Jiangxi,2020-03-01,935,1
CHN-Jiangxi,2020-03-02,935,1
CHN-Jiangxi,2020-03-03,935,1
CHN-Jiangxi,2020-03-04,935,1
CHN-Jiangxi,2020-03-05,935,1
CHN-Jiangxi,2020-03-06,935,1
CHN-Jiangxi,2020-03-07,935,1
CHN-Jiangxi,2020-03-08,935,1
CHN-Jiangxi,2020-03-09,935,1
CHN-Jiangxi,2020-03-10,935,1
CHN-Jiangxi,2020-03-11,935,1
CHN-Jiangxi,2020-03-12,935,1
CHN-Jiangxi,2020-03-13,935,1
CHN-Jiangxi,2020-03-14,935,1
CHN-Jiangxi,2020-03-15,935,1
CHN-Jiangxi,2020-03-16,935,1
CHN-Jiangxi,2020-03-17,935,1
CHN-Jiangxi,2020-03-18,935,1
CHN-Jiangxi,2020-03-19,935,1
CHN-Jiangxi,2020-03-20,935,1
CHN-Jiangxi,2020-03-21,935,1
CHN-Jiangxi,2020-03-22,936,1
CHN-Jiangxi,2020-03-23,936,1
CHN-Jiangxi,2020-03-24,936,1
CHN-Jiangxi,2020-03-25,936,1
CHN-Shandong,2020-02-09,444,1
CHN-Shandong,2020-02-10,466,1
CHN-Shandong,2020-02-11,487,1
CHN-Shandong,2020-02-12,497,2
CHN-Shandong,2020-02-13,509,2
CHN-Shandong,2020-02-14,523,2
CHN-Shandong,2020-02-15,532,2
CHN-Shandong,2020-02-16,537,2
CHN-Shandong,2020-02-17,541,2
CHN-Shandong,2020-02-18,543,3
CHN-Shandong,2020-02-19,544,3
CHN-Shandong,2020-02-20,546,4
CHN-Shandong,2020-02-21,749,4
CHN-Shandong,2020-02-22,750,4
CHN-Shandong,2020-02-23,754,4
CHN-Shandong,2020-02-24,755,5
CHN-Shandong,2020-02-25,756,6
CHN-Shandong,2020-02-26,756,6
CHN-Shandong,2020-02-27,756,6
CHN-Shandong,2020-02-28,756,6
CHN-Shandong,2020-02-29,756,6
CHN-Shandong,2020-03-01,758,6
CHN-Shandong,2020-03-02,758,6
CHN-Shandong,2020-03-03,758,6
CHN-Shandong,2020-03-04,758,6
CHN-Shandong,2020-03-05,758,6
CHN-Shandong,2020-03-06,758,6
CHN-Shandong,2020-03-07,758,6
CHN-Shandong,2020-03-08,758,6
CHN-Shandong,2020-03-09,758,6
CHN-Shandong,2020-03-10,758,6
CHN-Shandong,2020-03-11,760,6
CHN-Shandong,2020-03-12,760,6
CHN-Shandong,2020-03-13,760,7
CHN-Shandong,2020-03-14,760,7
CHN-Shandong,2020-03-15,760,7
CHN-Shandong,2020-03-16,760,7
CHN-Shandong,2020-03-17,761,7
CHN-Shandong,2020-03-18,761,7
CHN-Shandong,2020-03-19,761,7
CHN-Shandong,2020-03-20,762,7
CHN-Shandong,2020-03-21,764,7
CHN-Shandong,2020-03-22,766,7
CHN-Shandong,2020-03-23,767,7
CHN-Shandong,2020-03-24,768,7
CHN-Shandong,2020-03-25,769,7
CHN-Chongqing,2020-02-01,247,1
CHN-Chongqing,2020-02-02,300,2
CHN-Chongqing,2020-02-03,337,2
CHN-Chongqing,2020-02-04,366,2
CHN-Chongqing,2020-02-05,389,2
CHN-Chongqing,2020-02-06,411,2
CHN-Chongqing,2020-02-07,426,2
CHN-Chongqing,2020-02-08,428,2
CHN-Chongqing,2020-02-09,468,2
CHN-Chongqing,2020-02-10,486,2
CHN-Chongqing,2020-02-11,505,3
CHN-Chongqing,2020-02-12,518,3
CHN-Chongqing,2020-02-13,529,4
CHN-Chongqing,2020-02-14,537,5
CHN-Chongqing,2020-02-15,544,5
CHN-Chongqing,2020-02-16,551,5
CHN-Chongqing,2020-02-17,553,5
CHN-Chongqing,2020-02-18,555,5
CHN-Chongqing,2020-02-19,560,5
CHN-Chongqing,2020-02-20,567,6
CHN-Chongqing,2020-02-21,572,6
CHN-Chongqing,2020-02-22,573,6
CHN-Chongqing,2020-02-23,575,6
CHN-Chongqing,2020-02-24,576,6
CHN-Chongqing,2020-02-25,576,6
CHN-Chongqing,2020-02-26,576,6
CHN-Chongqing,2020-02-27,576,6
CHN-Chongqing,2020-02-28,576,6
CHN-Chongqing,2020-02-29,576,6
CHN-Chongqing,2020-03-01,576,6
CHN-Chongqing,2020-03-02,576,6
CHN-Chongqing,2020-03-03,576,6
CHN-Chongqing,2020-03-04,576,6
CHN-Chongqing,2020-03-05,576,6
CHN-Chongqing,2020-03-06,576,6
CHN-Chongqing,2020-03-07,576,6
CHN-Chongqing,2020-03-08,576,6
CHN-Chongqing,2020-03-09,576,6
CHN-Chongqing,2020-03-10,576,6
CHN-Chongqing,2020-03-11,576,6
CHN-Chongqing,2020-03-12,576,6
CHN-Chongqing,2020-03-13,576,6
CHN-Chongqing,2020-03-14,576,6
CHN-Chongqing,2020-03-15,576,6
CHN-Chongqing,2020-03-16,576,6
CHN-Chongqing,2020-03-17,576,6
CHN-Chongqing,2020-03-18,576,6
CHN-Chongqing,2020-03-19,576,6
CHN-Chongqing,2020-03-20,576,6
CHN-Chongqing,2020-03-21,576,6
CHN-Chongqing,2020-03-22,577,6
CHN-Chongqing,2020-03-23,577,6
CHN-Chongqing,2020-03-24,578,6
CHN-Chongqing,2020-03-25,578,6
CHN-Sichuan,2020-01-29,108,1
CHN-Sichuan,2020-01-30,142,1
CHN-Sichuan,2020-01-31,177,1
CHN-Sichuan,2020-02-01,207,1
CHN-Sichuan,2020-02-02,231,1
CHN-Sichuan,2020-02-03,254,1
CHN-Sichuan,2020-02-04,282,1
CHN-Sichuan,2020-02-05,301,1
CHN-Sichuan,2020-02-06,321,1
CHN-Sichuan,2020-02-07,344,1
CHN-Sichuan,2020-02-08,364,1
CHN-Sichuan,2020-02-09,386,1
CHN-Sichuan,2020-02-10,405,1
CHN-Sichuan,2020-02-11,417,1
CHN-Sichuan,2020-02-12,436,1
CHN-Sichuan,2020-02-13,451,1
CHN-Sichuan,2020-02-14,463,1
CHN-Sichuan,2020-02-15,470,1
CHN-Sichuan,2020-02-16,481,3
CHN-Sichuan,2020-02-17,495,3
CHN-Sichuan,2020-02-18,508,3
CHN-Sichuan,2020-02-19,514,3
CHN-Sichuan,2020-02-20,520,3
CHN-Sichuan,2020-02-21,525,3
CHN-Sichuan,2020-02-22,526,3
CHN-Sichuan,2020-02-23,526,3
CHN-Sichuan,2020-02-24,527,3
CHN-Sichuan,2020-02-25,529,3
CHN-Sichuan,2020-02-26,531,3
CHN-Sichuan,2020-02-27,534,3
CHN-Sichuan,2020-02-28,538,3
CHN-Sichuan,2020-02-29,538,3
CHN-Sichuan,2020-03-01,538,3
CHN-Sichuan,2020-03-02,538,3
CHN-Sichuan,2020-03-03,538,3
CHN-Sichuan,2020-03-04,538,3
CHN-Sichuan,2020-03-05,539,3
CHN-Sichuan,2020-03-06,539,3
CHN-Sichuan,2020-03-07,539,3
CHN-Sichuan,2020-03-08,539,3
CHN-Sichuan,2020-03-09,539,3
CHN-Sichuan,2020-03-10,539,3
CHN-Sichuan,2020-03-11,539,3
CHN-Sichuan,2020-03-12,539,3
CHN-Sichuan,2020-03-13,539,3
CHN-Sichuan,2020-03-14,539,3
CHN-Sichuan,2020-03-15,539,3
CHN-Sichuan,2020-03-16,539,3
CHN-Sichuan,2020-03-17,540,3
CHN-Sichuan,2020-03-18,540,3
CHN-Sichuan,2020-03-19,540,3
CHN-Sichuan,2020-03-20,541,3
CHN-Sichuan,2020-03-21,542,3
CHN-Sichuan,2020-03-22,543,3
CHN-Sichuan,2020-03-23,543,3
CHN-Sichuan,2020-03-24,545,3
CHN-Sichuan,2020-03-25,547,3
CHN-Heilongjiang,2020-01-24,4,1
CHN-Heilongjiang,2020-01-25,9,1
CHN-Heilongjiang,2020-01-26,15,1
CHN-Heilongjiang,2020-01-27,21,1
CHN-Heilongjiang,2020-01-28,33,1
CHN-Heilongjiang,2020-01-29,38,1
CHN-Heilongjiang,2020-01-30,44,2
CHN-Heilongjiang,2020-01-31,59,2
CHN-Heilongjiang,2020-02-01,80,2
CHN-Heilongjiang,2020-02-02,95,2
CHN-Heilongjiang,2020-02-03,121,2
CHN-Heilongjiang,2020-02-04,155,2
CHN-Heilongjiang,2020-02-05,190,2
CHN-Heilongjiang,2020-02-06,227,3
CHN-Heilongjiang,2020-02-07,277,3
CHN-Heilongjiang,2020-02-08,295,5
CHN-Heilongjiang,2020-02-09,307,6
CHN-Heilongjiang,2020-02-10,331,7
CHN-Heilongjiang,2020-02-11,360,8
CHN-Heilongjiang,2020-02-12,378,8
CHN-Heilongjiang,2020-02-13,395,9
CHN-Heilongjiang,2020-02-14,419,11
CHN-Heilongjiang,2020-02-15,425,11
CHN-Heilongjiang,2020-02-16,445,11
CHN-Heilongjiang,2020-02-17,457,11
CHN-Heilongjiang,2020-02-18,464,11
CHN-Heilongjiang,2020-02-19,470,12
CHN-Heilongjiang,2020-02-20,476,12
CHN-Heilongjiang,2020-02-21,479,12
CHN-Heilongjiang,2020-02-22,479,12
CHN-Heilongjiang,2020-02-23,480,12
CHN-Heilongjiang,2020-02-24,480,12
CHN-Heilongjiang,2020-02-25,480,12
CHN-Heilongjiang,2020-02-26,480,12
CHN-Heilongjiang,2020-02-27,480,13
CHN-Heilongjiang,2020-02-28,480,13
CHN-Heilongjiang,2020-02-29,480,13
CHN-Heilongjiang,2020-03-01,480,13
CHN-Heilongjiang,2020-03-02,480,13
CHN-Heilongjiang,2020-03-03,480,13
CHN-Heilongjiang,2020-03-04,480,13
CHN-Heilongjiang,2020-03-05,481,13
CHN-Heilongjiang,2020-03-06,481,13
CHN-Heilongjiang,2020-03-07,481,13
CHN-Heilongjiang,2020-03-08,481,13
CHN-Heilongjiang,2020-03-09,481,13
CHN-Heilongjiang,2020-03-10,481,13
CHN-Heilongjiang,2020-03-11,482,13
CHN-Heilongjiang,2020-03-12,482,13
CHN-Heilongjiang,2020-03-13,482,13
CHN-Heilongjiang,2020-03-14,482,13
CHN-Heilongjiang,2020-03-15,482,13
CHN-Heilongjiang,2020-03-16,482,13
CHN-Heilongjiang,2020-03-17,482,13
CHN-Heilongjiang,2020-03-18,482,13
CHN-Heilongjiang,2020-03-19,483,13
CHN-Heilongjiang,2020-03-20,484,13
CHN-Heilongjiang,2020-03-21,484,13
CHN-Heilongjiang,2020-03-22,484,13
CHN-Heilongjiang,2020-03-23,484,13
CHN-Heilongjiang,2020-03-24,484,13
CHN-Heilongjiang,2020-03-25,484,13
GBR-UK,2020-03-05,115,1
GBR-UK,2020-03-06,163,2
